Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1491944400.0 531.0 60 0 NA NA NA 184 0 NA NA NA 56 10 NA NA NA 38 15 NA NA NA
1491944400.0 541.0 40 0 NA NA NA 83 0 NA NA NA 44 11 NA NA NA 48 16 NA NA NA
1491944400.0 545.0 38 0 NA NA NA 83 0 NA NA NA 47 10 NA NA NA 44 15 NA NA NA
1491944400.0 551.0 15 36 0 NA NA 137 76 0 NA NA 823 56 11 NA NA 764 42 41 NA NA
1491944400.0 555.0 15 35 0 NA NA 137 75 0 NA NA 720 33 11 NA NA 671 169 15 NA NA
1491944400.0 556.0 15 35 0 NA NA 137 76 0 NA NA 314 64 10 NA NA 470 45 21 NA NA
1491944400.0 560.0 34 0 NA NA NA 74 0 NA NA NA 51 11 NA NA NA 83 16 NA NA NA
1491944400.0 561.0 33 0 NA NA NA 74 0 NA NA NA 51 11 NA NA NA 39 16 NA NA NA
1491944400.0 562.0 15 34 0 NA NA 137 76 0 NA NA 187 62 11 NA NA 270 74 15 NA NA
1491944400.0 7.0 35 0 0 0 0 77 0 0 0 0 300 129 181 25 113 312 144 195 45 129
1491944400.0 7.1 34 0 0 0 0 77 0 0 0 0 285 96 151 17 89 297 101 161 23 95
1491944400.0 7.2 50 0 0 0 0 86 0 0 0 0 337 239 1994 43 339 373 278 2040 48 349
1491944400.0 7.3 51 0 0 0 0 86 0 0 0 0 338 238 1942 43 328 380 285 1990 67 343
1491944400.0 7.4 51 0 0 0 0 86 0 0 0 0 335 240 1996 43 343 374 288 2044 56 366
