Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1491944400.0 25212.0 89 348 755 0 NA 222 499 951 0 NA 4521 3647 3241 894 NA 5802 2704 1563 904 NA
1491944400.0 25213.0 100 319 745 0 NA 222 507 964 0 NA 5238 2956 3399 924 NA 3373 2780 2987 932 NA
1491944400.0 25400.0 509 0 105 NA NA 681 0 178 NA NA 4731 238 247 NA NA 3290 243 189 NA NA
1491944400.0 25408.0 527 0 108 NA NA 698 0 181 NA NA 6526 337 413 NA NA 2353 347 242 NA NA
1491944400.0 301.0 136 275 555 0 NA 242 530 701 0 NA 2481 928 862 127 NA 1105 828 566 143 NA
1491944400.0 36.0 NA 107 389 0 NA NA 374 510 0 NA NA 2286 11738 558 NA NA 762 3788 564 NA
1491944400.0 4.53 NA 35 374 0 NA NA 95 477 0 NA NA 96 4443 319 NA NA 64 1458 325 NA
1491944400.0 4.55 NA 30 371 0 NA NA 94 483 0 NA NA 138 10377 512 NA NA 72 3103 517 NA
1491944400.0 4.65 NA 35 394 0 NA NA 95 499 0 NA NA 153 10941 457 NA NA 75 3207 461 NA
1491944400.0 4.75 NA 29 371 0 NA NA 93 481 0 NA NA 136 8338 562 NA NA 70 2552 568 NA
1491944400.0 4.76 NA 61 380 0 NA NA 123 489 0 NA NA 132 5425 309 NA NA 116 1830 315 NA
1491944400.0 4.77 NA 61 382 0 NA NA 117 484 0 NA NA 130 5556 317 NA NA 98 1721 324 NA
1491944400.0 4.78 NA 47 379 0 NA NA 118 499 0 NA NA 180 9150 589 NA NA 91 2821 597 NA
1491944400.0 500200.0 NA 197 457 0 NA NA 395 577 0 NA NA 4879 2158 446 NA NA 2684 952 451 NA
1491944400.0 500202.0 NA 205 477 0 NA NA 398 598 0 NA NA 5402 3160 484 NA NA 2155 1283 489 NA
1491944400.0 500203.0 NA 198 459 0 NA NA 395 582 0 NA NA 5152 2578 483 NA NA 2287 1123 489 NA
