Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1491944400.0 24834.0 83 317 426 0 NA 161 400 546 0 NA 9080 2533 1342 437 NA 3845 1148 842 446 NA
1491944400.0 280.0 117 170 381 0 NA 279 382 524 0 NA 2956 316 476 279 NA 1214 140 417 286 NA
1491944400.0 301.0 149 319 591 0 NA 286 569 744 0 NA 2556 798 900 132 NA 1190 570 782 138 NA
1491944400.0 4002.0 NA 157 394 NA NA NA 398 557 NA NA NA 1392 1219 NA NA NA 438 598 NA NA
1491944400.0 5.1 401 0 NA NA NA 590 0 NA NA NA 663 154 NA NA NA 345 161 NA NA NA
1491944400.0 5.2 339 0 NA NA NA 590 0 NA NA NA 533 111 NA NA NA 296 116 NA NA NA
1491944400.0 5.3 339 0 NA NA NA 588 0 NA NA NA 495 118 NA NA NA 281 124 NA NA NA
1491944400.0 5.4 399 0 NA NA NA 571 0 NA NA NA 714 150 NA NA NA 445 166 NA NA NA
1491944400.0 5.5 405 0 NA NA NA 593 0 NA NA NA 560 147 NA NA NA 318 162 NA NA NA
1491944400.0 5.7 403 0 NA NA NA 590 0 NA NA NA 680 147 NA NA NA 359 151 NA NA NA
1491944400.0 7.0 52 122 197 65 0 131 376 277 130 0 478 219 247 19 91 378 138 236 23 99
1491944400.0 7.2 64 225 290 87 0 140 501 395 159 0 513 528 1958 138 378 621 332 1938 118 388
1491944400.0 7.4 58 238 295 79 0 141 499 384 149 0 555 372 1878 95 377 438 489 1856 125 384
